penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
1988,21703,Junior apprentice who began apprenticeship before 1 January 2014—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,20.79,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:42+00:00
5395,22631,Junior apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,19.05,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:35+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,23.42,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:12+00:00
1952,21696,Casual adult shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,39.64,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:52:33+00:00
1938,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,34.64,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:52:33+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,17,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:12+00:00
1952,21696,Casual adult shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,46.66,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:52:33+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,22.87,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:02+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:04+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,22.42,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:05+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,18,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:14+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:02+00:00
1938,21693,Full-time and part-time adult shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,36.06,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:52:33+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:04+00:00
1963,21698,Full-time and part-time junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,17.3,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:14+00:00
1952,21696,Casual adult shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,38.12,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:52:32+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,22.87,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:02+00:00
5410,22634,Adult apprentice who began apprenticeship on 1 January 2014 or later—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,150,,32.67,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:41+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,27.32,false,,2021-02-01,2021-08-31,,2020,2025-05-06T05:50:03+00:00
1977,21701,Casual junior shiftworkers—shiftwork and penalty rates,,All shiftworkers: Saturday - OBPE and BPE,175,,32.34,false,,2021-02-01,2021-04-30,,2020,2025-05-06T05:50:04+00:00
